transaction_id,transaction_date,amount,account_type,category,business_unit,region,customer_id,vendor_id,description
TRX100265,25-08-2023,-36438.03,Expense,Other,Enterprise,South,,VEND1074,Laugh hour employee past trouble enough.
TRX100266,04-10-2022,190879.50,Revenue,Subscription,Retail,South,CUST10306,,Name skin study safe fall.
TRX100267,01-05-2022,107273.72,Revenue,Service,Online,East,CUST10096,,Network doctor energy organization capital certain military.
TRX100268,29-10-2023,-30125.48,Expense,Marketing,Retail,East,,VEND1090,Surface collection boy radio practice hit treatment.
TRX100269,23-06-2022,161371.92,Revenue,Subscription,Retail,North,CUST10066,,Instead full away production appear room.
TRX100270,21-09-2022,216003.38,Revenue,Subscription,Enterprise,East,CUST10079,,During capital thank me.
TRX100271,20-07-2023,-67076.69,Expense,Supplies,Online,West,,VEND1095,Surface concern study.
TRX100272,13-12-2022,-55056.56,Expense,Utilities,Enterprise,West,,VEND1007,Hundred enjoy anyone artist determine pull during.
TRX100273,14-11-2023,247703.79,Revenue,Subscription,Enterprise,South,CUST10104,,Might especially prove order.
TRX100274,23-10-2023,156493.52,Revenue,Service,Retail,West,CUST10046,,Growth use central score firm.
TRX100275,06-01-2023,-25526.44,Expense,Marketing,Enterprise,South,,VEND1054,Approach long itself sound special.
TRX100276,12-03-2022,93751.56,Revenue,Product,Enterprise,West,CUST10123,,College garden protect class west safe.
TRX100277,25-01-2023,219046.98,Revenue,Subscription,Online,South,CUST10312,,Else reduce return should something institution serve.
TRX100278,06-10-2023,148142.59,Revenue,Subscription,Retail,West,CUST10107,,Argue identify box mission wide fire instead.
TRX100279,12-12-2023,-52227.98,Expense,Other,Enterprise,East,,VEND1065,First article plan character.
TRX100280,11-11-2022,-54871.46,Expense,Rent,Retail,West,,VEND1017,Establish into option enjoy.
TRX100281,05-03-2022,137013.92,Revenue,Product,Enterprise,North,CUST10095,,That outside without picture surface relate hand.
TRX100282,29-01-2022,-60579.32,Expense,Marketing,Enterprise,South,,VEND1107,Its among recently employee finally talk camera.
TRX100283,24-02-2022,115211.61,Revenue,Product,Enterprise,South,CUST10356,,Price just finish position staff analysis drive.
TRX100284,18-06-2022,-46969.58,Expense,Rent,Enterprise,South,,VEND1029,Theory wish various.
TRX100285,02-07-2022,188671.00,Revenue,Subscription,Retail,North,CUST10161,,Painting man final federal generation inside.
TRX100286,30-09-2023,206782.17,Revenue,Service,Enterprise,North,CUST10342,,Take entire wide start each cup.
TRX100287,22-09-2022,-26925.97,Expense,Utilities,Online,South,,VEND1080,Together executive indeed.
TRX100288,14-10-2023,171634.47,Revenue,Service,Online,East,CUST10357,,Baby apply thank finish there.
TRX100289,11-07-2023,-53891.06,Expense,Rent,Enterprise,North,,VEND1050,Especially check although personal can enjoy.
TRX100290,30-12-2023,264387.12,Revenue,Subscription,Enterprise,North,CUST10021,,Enough company present paper ten number central.
TRX100291,28-10-2022,-12137.06,Expense,Marketing,Online,North,,VEND1012,Little simply threat laugh heart north everyone.
TRX100292,24-12-2023,201162.37,Revenue,Service,Online,West,CUST10251,,Prove kind hit big.
TRX100293,27-09-2023,46983.73,Revenue,Product,Enterprise,South,CUST10321,,Test least feeling this near though general away.
TRX100294,26-10-2022,177675.85,Revenue,Subscription,Retail,South,CUST10015,,Approach federal return officer million return dark.
TRX100295,06-02-2023,-62199.20,Expense,Utilities,Enterprise,South,,VEND1092,Must low ten as.
TRX100296,01-05-2023,189263.08,Revenue,Subscription,Retail,East,CUST10031,,Leave any leg two country TV.
TRX100297,29-04-2022,-42177.95,Expense,Supplies,Retail,South,,VEND1032,Also direction moment TV popular time south business.
TRX100298,01-01-2022,107450.51,Revenue,Service,Enterprise,East,CUST10081,,Huge population around.
TRX100299,06-08-2023,86381.34,Revenue,Service,Enterprise,West,CUST10187,,Artist site section inside.
TRX100300,06-01-2022,146835.20,Revenue,Product,Online,West,CUST10256,,Federal thus plan modern.
TRX100301,24-03-2023,-16860.52,Expense,Rent,Online,South,,VEND1031,Indicate ok born.
TRX100302,12-12-2022,112755.32,Revenue,Product,Retail,West,CUST10193,,Defense as identify sign.
TRX100303,30-09-2023,224842.24,Revenue,Service,Online,South,CUST10342,,Player great career cell from people.
TRX100304,01-10-2022,-52699.40,Expense,Utilities,Enterprise,North,,VEND1078,Stand believe too.
TRX100305,11-01-2022,139345.70,Revenue,Subscription,Retail,South,CUST10184,,Bank push happy interesting.
TRX100306,18-01-2022,-3804.18,Expense,Payroll,Enterprise,North,,VEND1023,Detail alone woman resource develop should suggest.
TRX100307,07-01-2022,-18502.04,Expense,Supplies,Online,North,,VEND1077,Red building sense enter institution chance other.
TRX100308,28-09-2023,218256.13,Revenue,Service,Retail,West,CUST10147,,Government agency author go beautiful factor.
TRX100309,30-11-2022,-73050.93,Expense,Payroll,Enterprise,West,,VEND1030,Increase few enough everybody teach world wall.
TRX100310,02-09-2023,138798.94,Revenue,Product,Online,South,CUST10007,,Discover action whose theory sometimes quickly.
TRX100311,12-03-2023,205150.40,Revenue,Service,Retail,South,CUST10209,,Second firm letter.
TRX100312,14-03-2022,72123.97,Revenue,Service,Retail,West,CUST10142,,Hour successful size station these.
TRX100313,28-01-2023,162970.69,Revenue,Service,Retail,East,CUST10033,,Six much present successful.
TRX100314,12-07-2023,9871.90,Equity,Equity,Online,South,,,Piece protect ago professional.
TRX100315,13-10-2023,218291.57,Revenue,Service,Online,South,CUST10365,,Out center plan century image debate political main.
TRX100316,30-12-2022,226461.79,Revenue,Service,Retail,West,CUST10239,,Social authority skin environment.
TRX100317,20-12-2023,151367.88,Revenue,Product,Retail,East,CUST10327,,Alone girl early move.
TRX100318,11-04-2022,245321.54,Revenue,Subscription,Enterprise,West,CUST10018,,Maybe or follow option.
TRX100319,19-05-2023,118281.90,Revenue,Subscription,Online,East,CUST10262,,Country four media trouble follow.
TRX100320,28-03-2022,4048.86,Asset,Asset,Enterprise,West,,,Mention series trial option.
TRX100321,20-10-2022,199640.44,Revenue,Subscription,Retail,East,CUST10341,,Official herself return large especially computer should.
TRX100322,26-07-2022,-22768.48,Expense,Other,Enterprise,West,,VEND1022,Soldier interesting hour but.
TRX100323,08-01-2023,-53490.98,Expense,Other,Retail,North,,VEND1113,Understand bank smile within tell fish thus.
TRX100324,23-08-2022,301226.49,Revenue,Subscription,Online,South,CUST10269,,Focus skin lead interview material.
TRX100325,20-01-2022,-38366.62,Expense,Payroll,Retail,West,,VEND1000,Available man painting education may chair night hear.
TRX100326,21-09-2022,-35574.81,Expense,Utilities,Retail,West,,VEND1092,Republican sing eight very election little green.
TRX100327,23-05-2023,91001.27,Revenue,Service,Retail,South,CUST10125,,Man approach role want trade three cover woman.
TRX100328,24-09-2022,-43001.60,Expense,Rent,Enterprise,West,,VEND1086,Effect mission child probably firm.
TRX100329,07-12-2022,-7146.32,Expense,Other,Retail,West,,VEND1080,Major cost reality fall five sense doctor.
TRX100330,05-08-2022,236266.74,Revenue,Product,Online,North,CUST10114,,Pretty check six.
TRX100331,08-05-2022,-46208.20,Expense,Supplies,Retail,North,,VEND1102,Group admit side number candidate information.
TRX100332,20-10-2023,119347.94,Revenue,Service,Retail,South,CUST10011,,Service military Congress west.
TRX100333,01-11-2023,72919.79,Revenue,Service,Retail,North,CUST10088,,Citizen reduce over five mission church.
TRX100334,25-02-2023,-57561.41,Expense,Supplies,Enterprise,North,,VEND1062,World admit at about one population.
TRX100335,23-01-2023,161202.76,Revenue,Subscription,Retail,South,CUST10168,,Past trade they instead system government table admit.
TRX100336,10-09-2023,207305.55,Revenue,Product,Retail,South,CUST10016,,Collection star expert save allow my.
TRX100337,24-06-2022,114653.66,Revenue,Service,Online,East,CUST10306,,Thing difference wear happen brother evidence produce.
TRX100338,18-01-2023,193889.51,Revenue,Service,Retail,West,CUST10331,,Where the seat speak.
TRX100339,24-11-2023,119341.63,Revenue,Subscription,Online,South,CUST10061,,Finally kind every choice scene.
TRX100340,12-09-2022,108931.16,Revenue,Service,Retail,North,CUST10234,,Especially try happy if wear similar truth research.
TRX100341,02-01-2023,233416.73,Revenue,Product,Retail,East,CUST10144,,Right life run answer million increase generation.
TRX100342,18-03-2022,-29619.34,Expense,Rent,Retail,South,,VEND1036,Value history Democrat power.
TRX100343,29-06-2023,-60812.65,Expense,Other,Retail,North,,VEND1085,Outside begin available including artist teach.
TRX100344,23-08-2022,14728.29,Equity,Equity,Enterprise,South,,,Nothing enter apply discuss.
TRX100345,20-06-2023,209660.30,Revenue,Product,Enterprise,East,CUST10044,,Attention black could meet democratic family word.
TRX100346,22-06-2022,23307.46,Liability,Liability,Enterprise,North,,,Instead adult pass yes cover thank.
TRX100347,03-02-2022,-59800.60,Expense,Marketing,Retail,South,,VEND1103,Yourself follow station budget similar last her.
TRX100348,19-11-2023,-45937.52,Expense,Other,Retail,East,,VEND1039,Son forward material kind simple quite.
TRX100349,15-09-2023,202449.96,Revenue,Product,Retail,West,CUST10314,,Indicate since present believe operation field.
TRX100350,27-09-2022,-25782.35,Expense,Utilities,Enterprise,East,,VEND1007,Ready drive should development.
TRX100351,14-03-2022,188644.22,Revenue,Subscription,Online,West,CUST10238,,Reveal he detail light star firm.
TRX100352,07-05-2022,201083.03,Revenue,Service,Retail,North,CUST10223,,Give by dog so.
TRX100353,14-08-2022,133774.72,Revenue,Subscription,Enterprise,South,CUST10181,,Individual want away foreign former study relationship prevent.
TRX100354,16-07-2023,157258.45,Revenue,Product,Online,North,CUST10052,,Son usually mission.
TRX100355,28-01-2022,125386.02,Revenue,Subscription,Retail,East,CUST10286,,Six pick teacher keep machine throughout we.
TRX100356,29-06-2022,56870.13,Revenue,Product,Online,East,CUST10235,,Local produce company lead outside new enough.
TRX100357,21-11-2022,157156.67,Revenue,Service,Online,West,CUST10174,,Provide response spring specific.
TRX100358,01-06-2023,-33587.80,Expense,Payroll,Online,North,,VEND1109,Receive quality hundred either.
TRX100359,29-12-2023,190387.89,Revenue,Product,Enterprise,South,CUST10190,,Never them rule artist term.
TRX100360,09-10-2022,20147.85,Liability,Liability,Online,West,,,Something medical perform will between establish development.
TRX100361,30-04-2022,215041.68,Revenue,Service,Retail,East,CUST10203,,Hold next standard student available activity to prepare.
TRX100362,24-11-2022,-46499.18,Expense,Supplies,Enterprise,North,,VEND1100,Poor woman serve course.
TRX100363,17-08-2022,183633.25,Revenue,Product,Online,East,CUST10213,,Quite country audience cell thing particularly everything.
TRX100364,09-12-2023,120041.37,Revenue,Product,Enterprise,East,CUST10344,,Sell person capital actually thousand.
TRX100365,19-01-2023,85339.67,Revenue,Product,Online,South,CUST10153,,Between gas less employee course institution.
TRX100366,03-04-2022,61982.51,Revenue,Service,Online,South,CUST10052,,Oil small heart stage nice.
TRX100367,09-01-2022,24250.16,Equity,Equity,Enterprise,East,,,Sound commercial hotel ground television travel.
TRX100368,21-02-2023,111459.44,Revenue,Subscription,Enterprise,North,CUST10115,,Particularly stage now ahead.
TRX100369,20-01-2023,188936.19,Revenue,Service,Retail,South,CUST10093,,Face candidate prove position.
TRX100370,10-05-2023,-24726.81,Expense,Other,Retail,North,,VEND1046,Develop herself opportunity keep.
TRX100371,29-07-2022,-53775.27,Expense,Supplies,Online,South,,VEND1065,Office interview suddenly study night.
TRX100372,15-06-2022,241772.80,Revenue,Product,Enterprise,West,CUST10042,,School listen detail herself seven reality.
TRX100373,08-06-2022,228962.86,Revenue,Service,Online,East,CUST10354,,Set system account particularly unit heavy.
TRX100374,07-08-2023,218907.56,Revenue,Product,Retail,South,CUST10334,,Especially dark energy indicate off.
TRX100375,08-02-2023,120449.86,Revenue,Subscription,Retail,West,CUST10146,,Third still energy forward.
TRX100376,19-05-2023,-40491.70,Expense,Rent,Enterprise,East,,VEND1055,National American nothing against.
TRX100377,14-01-2023,123434.80,Revenue,Subscription,Retail,West,CUST10275,,Culture cover structure.
TRX100378,10-10-2022,201236.49,Revenue,Service,Enterprise,South,CUST10118,,None wind easy sort who.
TRX100379,21-08-2023,199134.12,Revenue,Product,Retail,South,CUST10344,,Loss give play animal most offer.
TRX100380,14-02-2023,130343.22,Revenue,Product,Online,East,CUST10067,,Fire thought whole tell former song find morning.
TRX100381,27-04-2022,196741.09,Revenue,Subscription,Online,West,CUST10192,,Doctor key film his involve.
TRX100382,27-04-2023,-31661.61,Expense,Supplies,Enterprise,North,,VEND1100,Prevent care time.
TRX100383,04-05-2023,246717.42,Revenue,Service,Online,East,CUST10105,,Trip full central network.
TRX100384,14-07-2022,153918.30,Revenue,Subscription,Online,West,CUST10110,,Partner forget civil speak according.
TRX100385,15-06-2022,140489.90,Revenue,Service,Enterprise,East,CUST10197,,White relationship vote space population risk game rise.
TRX100386,25-01-2023,147189.33,Revenue,Service,Enterprise,North,CUST10102,,Economic middle life society field exactly scene situation.
TRX100387,31-08-2022,161963.34,Revenue,Service,Online,East,CUST10337,,Skin body read nature.
TRX100388,20-06-2023,-82568.09,Expense,Other,Retail,West,,VEND1041,Live cell sport attorney organization fast by.
TRX100389,02-04-2022,-47310.14,Expense,Utilities,Retail,South,,VEND1004,Tough face present into.
TRX100390,23-08-2022,153682.46,Revenue,Service,Online,North,CUST10164,,But let ball scene.
TRX100391,13-11-2022,-36777.08,Expense,Rent,Online,East,,VEND1019,Less another through.
TRX100392,26-02-2023,-88873.44,Expense,Supplies,Enterprise,West,,VEND1062,Activity market order.
TRX100393,30-01-2023,-41193.22,Expense,Supplies,Online,South,,VEND1060,Base street alone wrong live.
TRX100394,29-01-2022,18429.78,Asset,Asset,Online,East,,,Human into great choose what least.
TRX100395,30-05-2022,64920.72,Revenue,Subscription,Enterprise,West,CUST10186,,Time few important attention case operation form.
TRX100396,07-01-2023,13813.79,Liability,Liability,Enterprise,West,,,Sister people main he director.
TRX100397,14-11-2023,148742.57,Revenue,Service,Online,West,CUST10104,,His modern some identify shoulder.
TRX100398,11-01-2022,160863.34,Revenue,Service,Retail,South,CUST10246,,Decision sing home indeed.
TRX100399,04-09-2023,224236.76,Revenue,Service,Online,East,CUST10166,,Recognize interest protect step.
TRX100400,08-02-2022,98502.10,Revenue,Service,Retail,South,CUST10355,,International indicate kid break.
TRX100401,25-05-2022,-79985.56,Expense,Other,Enterprise,North,,VEND1017,Life day available total collection girl including.
TRX100402,07-10-2022,184753.17,Revenue,Product,Enterprise,East,CUST10322,,Specific civil happy five.
TRX100403,02-08-2022,186975.10,Revenue,Subscription,Retail,East,CUST10175,,Adult eight role gun.
TRX100404,20-10-2023,250882.26,Revenue,Product,Enterprise,East,CUST10312,,Start movement camera window like.
TRX100405,16-04-2022,-55551.76,Expense,Payroll,Enterprise,West,,VEND1106,Support significant discuss.
TRX100406,18-11-2022,-51077.57,Expense,Payroll,Retail,West,,VEND1055,Series individual Congress soldier protect teacher.
TRX100407,06-05-2023,194627.37,Revenue,Subscription,Enterprise,North,CUST10221,,Stand body become reason religious whether hour.
TRX100408,30-09-2023,254765.93,Revenue,Subscription,Retail,South,CUST10356,,Official room indeed factor season different song.
TRX100409,29-08-2022,-33536.81,Expense,Marketing,Retail,West,,VEND1036,While skin three red ten daughter top once.
